id,title,风格与效果,光影与机位,主体与姿态,主色与氛围,背景与空间,道具与互动,动作与细节,穿搭与风格,特殊效果,图片URL,标签
FV7348-279.jpg,街头潮流运动人像摄影,风格: 户外运动摄影; 光影: 明亮的自然光，顶部光源; 整体风格: 街头潮流，动感活力; 后期色彩: 高清晰度，自然色彩，适度饱和,主光: 日光; 光比: 低光比，阴影柔和; 阴影: 人物下方及建筑结构侧面有清晰的几何阴影; 景别: 全景; 机位角度: 低角度仰拍; 焦段: 广角镜头; 环境光/反射: 灰色墙面漫反射; 主体与背景简述: 主体位于中心，背景为极简灰色几何建筑,人物: 一名年轻亚洲男性; 面部表情: 专注，略带自信的微笑; 眼神: 向下注视滑板; 微动作: 嘴角微扬，身体重心略微前倾; 主体位置: 画面中心; 头部位置: 略微低头并转向左侧; 躯干姿态: 躯干略微前倾，保持平衡; 左臂姿态: 向左侧平举伸展; 右臂姿态: 向右侧平举伸展; 左腿姿态: 踩在滑板前部，膝盖微屈; 右腿姿态: 踩在滑板后部，脚跟略微抬起; 脚尖位置: 指向滑板行进方向,主色: 灰色; 副色: 卡其色; 点缀色: 黄色（滑板）、橙色（鞋子）; 整体氛围: 自由、现代、充满都市活力; 局部渐变: 天空从白色向浅蓝色过渡; 环境反射: 地面呈现中性灰色反射,几何构成: 巨大的灰色门廊式几何结构; 比例: 宏大且具有透视感; 材质: 混凝土或涂漆金属材质; 光影互动: 结构投射出硬朗的几何阴影; 空间感: 强烈的纵深感和空间层次,道具类型: 黄色滑板、白色工业油桶; 互动方式: 人物踩在滑板上滑行平衡; 手指/关节角度: 手指自然伸展，掌心向下; 织物褶皱: 工装裤腿处有明显的堆叠褶皱; 道具占比: 滑板占比较小但色彩醒目,主体动作: 滑板滑行平衡; 左手: 平举平衡; 右手: 平举平衡; 配饰: 迷彩图案棒球帽; 眼神: 专注滑板; 微动作: 脚踝微调平衡,上装: 深灰色短袖T恤，胸前有卡通印花; 下装: 卡其色工装长裤; 鞋子: 橙粉色拼接运动鞋; 反光与褶皱: 纯棉T恤的自然褶皱; 色彩和谐: 大地色系与亮色点缀的和谐搭配; 穿搭一致性: 典型的都市街头运动风格,后期处理: 锐化处理，增强材质纹理; 材质精度: 织物、金属和混凝土质感真实清晰,https://drive.google.com/file/d/13N48xbY670cgayvfuRFP_w7bOdQkuG2v/view?usp=drivesdk,"方图, 模特穿搭, 街头潮流, 户外运动"
FV7501-410.jpg,阳光户外运动风时尚人像,风格: 户外运动生活摄影; 光影: 明亮的自然阳光，侧逆光效果，形成清晰的长投影; 整体风格: 充满活力、清新、积极向上的运动时尚风格; 后期色彩: 高明度，温暖的色调，色彩饱和度适中，具有胶片质感,主光: 强烈的斜射阳光; 光比: 高对比度，明暗分明; 阴影: 人物和植物在地面上投射出明显的深色长阴影; 景别: 全景，捕捉人物全身及环境背景; 机位角度: 低角度仰拍，增强了人物的动感和修长的腿部线条; 焦段: 广角镜头，产生轻微的透视拉伸感; 环境光/反射: 浅色墙面产生的柔和环境反射光; 局部光效: 人物发丝和肩膀边缘有明显的轮廓光; 主体与背景简述: 模特在米白色建筑和浅绿色木门前大步走过,人物: 一名年轻的亚洲女性，身材苗条，扎着马尾辫; 面部表情: 灿烂的笑容，露出牙齿，表情愉悦自信; 眼神: 望向斜上方，眼神充满希望和活力; 微动作: 嘴巴微张，呈现出欢笑的动态; 主体位置: 位于画面中心偏左位置，处于行走动态中; 头部位置: 微微向右上方扬起; 躯干姿态: 身体略微前倾，展现出前进的趋势; 左臂姿态: 向身体后方自然摆动，手指放松; 右臂姿态: 向身体前方自然摆动，手掌微张; 左腿姿态: 大步向前跨出，膝盖微屈; 右腿姿态: 向后蹬地，脚跟抬起; 脚尖位置: 左脚尖着地，右脚尖即将离地,主色: 米白色（建筑外墙）; 副色: 深蓝色（短裤及印花）; 点缀色: 浅绿色（木门及植物）; 整体氛围: 阳光明媚、自由自在、充满生活气息; 局部渐变: 地面从受光区的浅灰色到阴影区的深灰色渐变; 环境反射: 阳光在石材地面上的漫反射,几何构成: 矩形的门框、窗户和方形的墙面构成稳定的几何背景; 比例: 建筑比例适中，营造出温馨的社区氛围; 材质: 粗糙的涂料墙面、木质门框、石材铺装地面; 光影互动: 阳光勾勒出建筑的轮廓，阴影增加了空间的深度; 空间感: 开阔的户外前庭空间，具有明显的纵深感,道具类型: 陶土盆栽植物（琴叶榕、观赏草）、复古壁灯; 互动方式: 模特从盆栽植物旁轻快走过，无直接接触; 手指/关节角度: 手指自然弯曲，呈现放松的抓握状; 织物褶皱: T恤和短裤随动作产生自然的动态褶皱; 道具占比: 道具作为背景点缀，占比约15%,主体动作: 大步流星地行走; 左手: 自然下垂并向后摆动; 右手: 自然下垂并向前摆动; 配饰: 金色小耳环; 眼神: 仰望天空方向; 微动作: 马尾辫随行走动作轻微晃动,上装: 白色短袖运动T恤，胸前有蓝色数字“9”和抽象线条印花; 下装: 深蓝色尼龙材质运动短裤，侧边有白色包边; 鞋子: 纯白色厚底老爹鞋，搭配白色中筒袜，袜口有蓝红条纹和字母; 反光与褶皱: 短裤表面有轻微的尼龙光泽，T恤腋下有拉伸褶皱; 色彩和谐: 经典的蓝白配色，清爽且具有运动感; 穿搭一致性: 高度统一的都市运动休闲风格,视觉特效: 无明显特效，强调写实摄影感; 后期处理: 模拟胶片色调，暗部带有轻微的青蓝色调; 材质精度: 清晰的织物纹理、皮肤质感和建筑墙面颗粒,https://drive.google.com/file/d/1ruukiMjZL_JR_-7Yg_7vqOP-Dl1bJ4qg/view?usp=drivesdk,"方图, 模特穿搭, 户外运动风"
FV7558-017.jpg,夏日活力运动时尚人像,风格: 户外运动时尚摄影; 光影: 明亮的自然日光，高光清晰，阴影柔和; 整体风格: 清新活力，现代都市休闲; 后期色彩: 高明度，高饱和度，色调偏向清爽的薄荷绿与浅蓝,主光: 自然太阳光; 光比: 低光比，整体受光均匀; 阴影: 人物脚下及餐车底部有明显的投影; 景别: 全景; 机位角度: 低角度仰拍; 焦段: 广角镜头，边缘有轻微透视拉伸; 环境光/反射: 餐车金属漆面的漫反射; 局部光效: 皮肤表面的自然光泽感; 主体与背景简述: 模特位于画面中心，背景为浅蓝色移动餐车,人物: 一名年轻亚洲女性，扎高马尾; 面部表情: 微笑，闭眼，神情陶醉享受; 眼神: 闭眼; 微动作: 嘴角上扬，身体微微后倾; 主体位置: 画面正中央; 头部位置: 微微向后仰起; 躯干姿态: 挺拔，略微向左侧倾斜; 左臂姿态: 左手叉腰，手肘向外弯曲; 右臂姿态: 右手举起，手持冰淇淋; 左腿姿态: 支撑腿，保持垂直站立; 右腿姿态: 向斜前方迈出，膝盖微屈; 脚尖位置: 右脚尖轻轻点地,主色: 薄荷绿; 副色: 浅蓝色; 点缀色: 白色; 整体氛围: 轻松、愉悦、充满夏日活力的气息; 局部渐变: 餐车表面的蓝白渐变; 环境反射: 深灰色沥青地面的环境反射,几何构成: 流线型圆角矩形餐车，矩形玻璃窗; 比例: 餐车占据背景约三分之二的面积; 材质: 金属漆面，玻璃，橡胶轮胎，沥青路面; 光影互动: 阳光在餐车顶部边缘形成明亮的高光带; 空间感: 广角镜头增强了餐车与地面的空间延伸感,道具类型: 蛋筒冰淇淋; 互动方式: 右手握持冰淇淋蛋筒; 手指/关节角度: 手指自然环绕握持; 织物褶皱: 尼龙外套袖口及短裤边缘的自然褶皱; 道具占比: 道具占比较小，起到点缀作用,主体动作: 站立展示运动穿搭; 左手: 叉腰; 右手: 举着冰淇淋; 配饰: 银色小耳环; 眼神: 闭眼; 微动作: 重心微移至左腿,上装: 薄荷绿拼色尼龙运动外套，内搭白色紧身短款背心; 下装: 薄荷绿配套运动短裤; 鞋子: 白色运动鞋配薄荷绿Logo，白色中筒袜; 反光与褶皱: 运动面料呈现出轻微的丝绸质感反光; 色彩和谐: 薄荷绿与白色的高度和谐统一; 穿搭一致性: 完整的运动休闲套装风格,视觉特效: 无明显视觉特效; 后期处理: 清晰度增强，色彩平衡优化; 材质精度: 织物纹理与金属漆面质感还原度极高,https://drive.google.com/file/d/1DEDIVGC9ZWQxbw68DGCYtYd9jSMDHbuf/view?usp=drivesdk,"方图, 模特穿搭, 户外运动时尚"
FZ5593-004.jpg,户外运动学院风时尚人像,风格: 户外生活方式摄影; 光影: 明亮的自然日光，侧光照明; 整体风格: 运动时尚，清新学院风; 后期色彩: 高明度，色彩鲜艳，略带复古胶片质感,主光: 直射阳光; 光比: 中高对比度; 阴影: 墙面和地面有清晰的硬边缘投影; 景别: 全景镜头; 机位角度: 低角度仰拍; 焦段: 广角焦段; 环境光/反射: 混凝土墙面的漫反射光; 主体与背景简述: 模特位于画面中心偏右，背景为体育场看台与蓝天,人物: 一名年轻亚洲女性，身材苗条; 面部表情: 自然放松，略带微笑; 眼神: 望向斜上方远方; 微动作: 嘴唇微张，神情自信; 主体位置: 画面右侧三分之二处; 头部位置: 微扬并向左侧转; 躯干姿态: 挺拔，随行走动作自然摆动; 左臂姿态: 自然下垂，手持提包; 右臂姿态: 向后摆动，靠近金属扶手; 左腿姿态: 向前迈步，脚尖着地; 右腿姿态: 向后支撑，处于发力状态; 脚尖位置: 左脚尖指向斜下方,主色: 纯白色（服装）; 副色: 灰色（建筑）、蓝色（座椅与天空）; 点缀色: 棕色（皮带与包）、淡紫色（鞋子）; 整体氛围: 阳光、活力、健康、时尚; 局部渐变: 天空由深蓝向浅蓝渐变; 环境反射: 阳光在金属扶手上的高光反射,几何构成: 对角线构图，楼梯与扶手形成强烈的线条感; 比例: 开阔的户外空间; 材质: 混凝土台阶、金属扶手、塑料座椅; 光影互动: 建筑结构在阳光下形成明暗交替的几何块面; 空间感: 利用透视线条营造出极佳的纵深感,道具类型: 棕色皮质手提包、米色遮阳帽、金属扶手; 互动方式: 左手提包，身体沿扶手下楼梯; 手指/关节角度: 手指自然弯曲抓握包柄; 织物褶皱: 百褶裙随动作产生的动态褶皱; 道具占比: 道具尺寸适中，起到点缀作用,主体动作: 正在走下体育场的混凝土楼梯; 左手: 提着棕色方形小包; 右手: 自然垂落在身体侧后方; 配饰: 米色遮阳帽、耳环、细项链、手链、棕色皮带; 眼神: 远眺; 微动作: 迈步时的肌肉线条紧致,上装: 白色短袖翻领露脐Polo衫; 下装: 白色高腰百褶短裙; 鞋子: 淡紫色运动鞋配白色中筒袜; 反光与褶皱: 上衣腋下及裙摆处有自然褶皱; 色彩和谐: 白、蓝、棕的经典运动配色组合; 穿搭一致性: 高度统一的网球运动风格穿搭,后期处理: 清晰度增强，胶片颗粒感模拟; 材质精度: 皮肤纹理、织物纤维及混凝土质感清晰可见,https://drive.google.com/file/d/1rgpiq6RLD6cPBT1-Ku_ipC_13Yc5mAEl/view?usp=drivesdk,"方图, 模特穿搭, 运动时尚, 胶片质感"
FZ7372-200 (1).jpg,活力几何撞色运动时尚,风格: 现代运动时尚摄影; 光影: 强烈的直射阳光，高对比度硬光; 整体风格: 活力、色彩鲜明、几何构图; 后期色彩: 高饱和度，清晰锐利，色彩对比强烈,主光: 自然阳光，位于侧上方; 光比: 高光比，明暗分明; 阴影: 锐利且深色的几何投影; 景别: 全景; 机位角度: 低角度仰拍; 焦段: 广角镜头; 环境光/反射: 彩色墙面间的漫反射光; 局部光效: 衣物褶皱处的高光与阴影对比; 主体与背景简述: 模特位于几何色块构成的户外空间中心,人物: 亚洲女性，利落短发; 面部表情: 自信的微笑; 眼神: 直视镜头; 微动作: 嘴角微扬，神态轻松; 主体位置: 画面中心偏左; 头部位置: 略微向右侧倾斜; 躯干姿态: 身体重心后移，呈现动态倾斜; 左臂姿态: 向后方伸展，手部抓握夹克边缘; 右臂姿态: 自然向前方下方摆动; 左腿姿态: 向后弯曲，脚尖点地; 右腿姿态: 向前跨步，脚跟着地; 脚尖位置: 左脚尖向后，右脚尖斜向上,主色: 明黄色、天蓝色; 副色: 深紫色、橙黄色; 点缀色: 墨绿色、棕褐色; 整体氛围: 阳光、积极、充满现代设计感; 局部渐变: 墙面阴影处的色彩渐变; 环境反射: 蓝色天空与彩色墙面的光影交织,几何构成: 矩形与三角形构成的几何色块; 比例: 宏大的建筑局部感; 材质: 平整的涂漆墙面与水泥地面; 光影互动: 阴影切割出强烈的空间几何感; 空间感: 开阔的户外三维空间,道具类型: 运动夹克; 互动方式: 模特通过抓握夹克增强动作的张力; 手指/关节角度: 手指自然弯曲抓握; 织物褶皱: 夹克袖部与T恤下摆的动态褶皱; 道具占比: 道具作为穿搭一部分，占比适中,主体动作: 充满动感的跨步或舞蹈动作; 左手: 抓握夹克边缘; 右手: 自然张开摆动; 配饰: 金色大圆环耳环; 眼神: 自信且有神; 微动作: 身体在运动中的平衡感,上装: 深棕色T恤，外搭米白色尼龙运动夹克; 下装: 墨绿色运动短裤; 鞋子: 棕褐色运动鞋配白色Nike长袜; 反光与褶皱: 夹克材质的轻微光泽与丰富褶皱; 色彩和谐: 大地色系与高饱和背景的撞色平衡; 穿搭一致性: 统一的街头运动时尚风格,视觉特效: 无明显后期特效; 后期处理: 强化了色彩饱和度与边缘锐度; 材质精度: 清晰的织物纹理与皮肤质感,https://drive.google.com/file/d/13fwjpnxXcNWZ-b6FSdUODcKtQIw737yj/view?usp=drivesdk,"方图, 模特穿搭, 运动时尚, 几何构图, 撞色美学"
FZ9854 (1).jpg,户外运动休闲风穿搭摄影,风格: 户外生活方式摄影; 光影: 明亮的自然光，侧上方照射; 整体风格: 清新、简约、运动时尚; 后期色彩: 高调明亮，色彩饱和度自然，对比度适中,主光: 自然日光; 光比: 低光比，光线柔和均匀; 阴影: 地面有模特腿部形成的柔和投影; 景别: 中近景，聚焦下半身; 机位角度: 低机位，平视略仰拍; 焦段: 标准焦段，约50mm; 环境光/反射: 白色墙面提供柔和的漫反射光; 局部光效: 无明显人工局部光效; 主体与背景简述: 模特腿部位于画面中心，背景为白色建筑与绿植,人物: 女性模特下半身; 微动作: 迈步动作，肌肉线条自然紧致; 主体位置: 画面中心偏左; 躯干姿态: 侧向站立，身体重心前移; 左臂姿态: 自然垂于身体左侧; 左腿姿态: 向前迈出，膝盖微屈，脚尖点地; 右腿姿态: 支撑腿，垂直于地面; 脚尖位置: 左脚尖向下点地，右脚全掌着地,主色: 白色（墙面与鞋身）; 副色: 绿色（外套、绿植、鞋面细节）; 点缀色: 粉色（鞋领包边）; 整体氛围: 充满活力、清新、现代都市感; 局部渐变: 袜子罗纹处的明暗交替; 环境反射: 地面石材的微弱漫反射,几何构成: 方形地砖构成的网格线，垂直的墙面线条; 比例: 1:1 方形画幅; 材质: 石材地砖，粉刷墙面，木质门框，植物叶片; 光影互动: 阳光在地面和墙面形成清晰的明暗界限; 空间感: 浅景深效果，背景绿植略微虚化，增强空间层次,道具类型: 复古运动鞋，罗纹长袜; 互动方式: 模特穿着并展示行走姿态; 织物褶皱: 袜子在踝关节处的自然堆叠褶皱; 道具占比: 鞋子和腿部占据画面约60%的面积,主体动作: 行走/迈步; 左手: 自然下垂，手指微弯; 配饰: 浅绿色罗纹中筒袜，带有白色Logo; 微动作: 左脚尖轻触地面的瞬间,上装: 翠绿色毛绒质感外套; 下装: 深灰色紧身短裙; 鞋子: 白、绿、粉三色拼接复古运动鞋; 反光与褶皱: 鞋面皮革质感清晰，裙摆平整; 色彩和谐: 绿色系在不同材质间的呼应与统一; 穿搭一致性: 高度一致的运动休闲风格,后期处理: 画面锐利，细节清晰，色彩还原真实; 材质精度: 毛绒、皮革、织物、石材材质纹理极高还原,https://drive.google.com/file/d/1_G785s1VUdA76s0dXBLlzCUY-HwvhQkO/view?usp=drivesdk,"方图, 模特穿搭, 户外清新运动风"
FZ9854 (2).jpg,都市运动时尚街拍,风格: 时尚人像摄影; 光影: 明亮的自然光; 整体风格: 现代都市运动风; 后期色彩: 高饱和度绿色与纯净白色的对比,主光: 柔和的日光; 光比: 低光比，阴影柔和; 阴影: 地面上有淡淡的投影; 景别: 全景; 机位角度: 低角度仰拍; 焦段: 广角镜头; 环境光/反射: 白色墙面的漫反射; 主体与背景简述: 模特位于画面中心，背景为极简白色建筑与木门,人物: 一名亚洲年轻女性，扎着双辫; 面部表情: 自信且轻松的微笑; 眼神: 直视镜头; 微动作: 嘴角微微上扬; 主体位置: 画面中心偏左; 头部位置: 微侧向右方; 躯干姿态: 身体略微前倾; 左臂姿态: 左手插在夹克口袋中; 右臂姿态: 右手自然垂在身侧; 左腿姿态: 左腿向前迈步，膝盖微屈; 右腿姿态: 右腿作为支撑点，脚尖着地; 脚尖位置: 指向斜前方,主色: 白色; 副色: 翠绿色; 点缀色: 灰色、木色; 整体氛围: 充满活力、清新、时尚; 局部渐变: 绿色毛皮外套的明暗变化; 环境反射: 地面瓷砖的微弱反光,几何构成: 矩形门窗与垂直墙面构成的几何感; 比例: 1:1; 材质: 白色涂料墙面、木质门框、石材贴面、地砖; 光影互动: 阳光在墙面和地面形成柔和的明暗区; 空间感: 开阔的户外庭院空间,道具类型: 盆栽植物、木门; 互动方式: 作为背景装饰元素; 手指/关节角度: 手指自然弯曲插入口袋; 织物褶皱: 灰色裙摆的自然褶皱与毛皮外套的蓬松质感; 道具占比: 较小,主体动作: 行走中的抓拍; 左手: 插兜; 右手: 自然下垂; 配饰: 耳环、发带; 眼神: 自信大方; 微动作: 迈步时的动态感,上装: 翠绿色人造毛皮夹克，内搭灰色拉链领修身连体裙; 下装: 灰色开叉短裙; 鞋子: 白色拼接运动鞋配淡绿色长袜; 反光与褶皱: 裙摆开叉处的动态褶皱; 色彩和谐: 绿色外套与绿色袜子的色彩呼应; 穿搭一致性: 高度一致的运动时尚风格,后期处理: 清晰度增强，色彩饱和度优化; 材质精度: 极高，毛皮与织物纹理清晰可见,https://drive.google.com/file/d/1QD07jAL4H0u0mAJSBThv5P9rvBjMRF-I/view?usp=drivesdk,"方图, 模特穿搭, 都市运动时尚"
HJ0276-1.jpg,户外运动风时尚人像,风格: 户外生活方式摄影; 光影: 明亮的自然日光; 整体风格: 活力、运动、现代; 后期色彩: 高饱和度、清透、自然色调,主光: 侧上方自然阳光; 光比: 低反差，阴影细节丰富; 阴影: 地面及衣物褶皱处有清晰的软阴影; 景别: 全身像; 机位角度: 低角度仰拍; 焦段: 广角镜头（约24mm）; 环境光/反射: 白色短裤表面的缎面光泽; 主体与背景简述: 模特位于画面中心偏左，背景为现代建筑与蓝天,人物: 一名年轻的东亚女性，扎着单辫，身材健美; 面部表情: 灿烂的笑容，表情愉悦; 眼神: 看向斜上方，未直视镜头; 微动作: 嘴角上扬，露出牙齿; 主体位置: 画面中心偏左; 头部位置: 向右上方微侧; 躯干姿态: 挺拔，随步态自然摆动; 左臂姿态: 向身体左侧自然伸展; 右臂姿态: 向身体右后方自然摆动; 左腿姿态: 向前迈步，脚掌着地; 右腿姿态: 在后方支撑，脚跟抬起; 脚尖位置: 指向前方,主色: 浅绿色（卫衣）、白色（短裤/鞋袜）; 副色: 浅蓝色（天空）、黑色（地面）; 点缀色: 红色（屋檐边缘）、深绿色（鞋身标志）; 整体氛围: 积极向上、充满动感、清新自然; 局部渐变: 天空由浅蓝向白云过渡; 环境反射: 缎面短裤反射环境光,几何构成: 建筑边缘与地面标线构成的线性透视; 比例: 人物与开阔的户外空间比例协调; 材质: 沥青路面、混凝土墙面、金属屋顶; 光影互动: 阳光在建筑立面形成明暗对比; 空间感: 广角镜头带来的强烈空间深度感,道具类型: 无特定道具; 手指/关节角度: 手指自然放松，略微弯曲; 织物褶皱: 卫衣袖子和短裤表面的自然堆叠褶皱,主体动作: 大步向前行走; 左手: 自然张开; 右手: 自然张开; 配饰: 银色小圆环耳坠; 眼神: 仰望天空; 微动作: 迈步时的肌肉线条张力,上装: 浅绿色短款连帽拉链卫衣; 下装: 白色缎面运动短裤，侧边有蓝色条纹及NIKE标志; 鞋子: 白色耐克运动鞋配白色耐克中筒袜; 反光与褶皱: 短裤材质具有丝绸般的反光感; 色彩和谐: 浅绿与白色的清新组合; 穿搭一致性: 统一的运动休闲风格（Athleisure）,后期处理: 清晰度增强，色彩平衡优化; 材质精度: 沥青颗粒感与织物纹理清晰可见,https://drive.google.com/file/d/1uc3NdhY0-91BLpyMuv3vqAivq06Vu38z/view?usp=drivesdk,"方图, 模特穿搭, 户外运动风"
HJ0276-3.jpg,户外运动风青春人像,风格: 户外运动摄影; 光影: 明亮的自然日光，光线均匀且柔和; 整体风格: 青春活力、清新现代的运动时尚风; 后期色彩: 高饱和度，色彩明快，肤色自然，具有商业摄影的通透感,主光: 自然阳光，位于斜上方; 光比: 低光比，阴影细节丰富; 阴影: 地面上有柔和的投影，人物面部阴影极轻微; 景别: 全景，低角度仰拍; 机位角度: 低机位仰视，增强了人物的修长感和画面的张力; 焦段: 广角镜头，产生轻微的透视拉伸效果; 环境光/反射: 白色墙面提供了良好的环境补光; 局部光效: 无明显人工局部光效; 主体与背景简述: 两位模特站在黑色沥青地面上，背景为带红色檐口的白色建筑和蓝天,人物: 两位年轻的亚洲女性，面容清秀，充满朝气; 面部表情: 灿烂的露齿笑容，表情自然愉悦; 眼神: 直视镜头，眼神充满自信和亲和力; 微动作: 左侧模特左手轻触发辫，右侧模特左臂搭在同伴肩上; 主体位置: 位于画面中心，呈双人组合构图; 头部位置: 略微向中心靠拢，展现亲密感; 躯干姿态: 身体直立，略微侧向对方; 左臂姿态: 左侧模特左手抬起扶头；右侧模特左臂横向搭在同伴肩部; 右臂姿态: 左侧模特右手自然下垂；右侧模特右手插在裤兜里; 左腿姿态: 左侧模特左腿直立；右侧模特左腿略微向前迈出; 右腿姿态: 双腿自然站立，重心稳固; 脚尖位置: 指向镜头方向，略微外八,主色: 浅绿色、浅蓝色、白色; 副色: 灰色、红色（檐口）、黑色（地面）; 点缀色: 黑色（Nike Logo）、红色（建筑线条）; 整体氛围: 积极向上，充满阳光和运动气息; 局部渐变: 天空从浅蓝到白色的自然渐变; 环境反射: 沥青地面有微弱的漫反射光,几何构成: 建筑的水平红色线条与垂直立柱构成几何框架; 比例: 建筑尺度宏大，天空开阔，空间感极强; 材质: 白色粉刷墙面、金属质感檐口、粗糙的沥青路面; 光影互动: 阳光在建筑结构下形成清晰的明暗交界线; 空间感: 低角度仰拍拉开了地面与天空的距离，增强了纵深感,道具类型: 无特定道具，以服装和建筑为背景; 互动方式: 模特之间的肢体互动（搭肩）增强了画面的故事感; 手指/关节角度: 手指放松，自然弯曲; 织物褶皱: 卫衣袖口和运动裤腿处有明显的堆叠褶皱,主体动作: 两位模特并肩站立，对着镜头微笑合影; 左手: 左侧模特左手扶发；右侧模特左手搭肩; 右手: 左侧模特右手自然下垂；右侧模特右手插兜; 配饰: 左侧模特扎着双麻花辫，佩戴小耳环; 眼神: 愉快的眼神交流; 微动作: 露齿笑，展现洁白的牙齿,上装: 左侧穿浅绿色短款拉链连帽卫衣；右侧穿灰色拉链卫衣内搭白色Nike背心; 下装: 左侧穿白色Nike运动短裤（带黑边）；右侧穿浅蓝色运动长裤; 鞋子: 左侧穿白色Nike运动鞋配白色长袜；右侧穿银白色Nike复古运动鞋; 反光与褶皱: 运动面料呈现出柔软的质感和自然的阴影褶皱; 色彩和谐: 马卡龙色系与中性色的和谐搭配; 穿搭一致性: 统一的Nike品牌运动休闲风格,视觉特效: 无明显特效，追求写实自然; 后期处理: 清晰度高，暗部细节保留完整，色彩纯净; 材质精度: 皮肤纹理、织物纤维和建筑材质清晰可见,https://drive.google.com/file/d/1jHgxZMvr-ZYTToUsyvCGHvQQoGK3fxcR/view?usp=drivesdk,"方图, 模特穿搭, 户外运动风"
O1CN014FZo3P1S29dh0yWFG_!!890482188.jpg,户外运动休闲风人像,风格: 户外运动生活方式摄影; 光影: 自然柔和日光; 整体风格: 极简工业风; 后期色彩: 清晰自然，低饱和度背景,主光: 漫反射自然光; 光比: 低光比，阴影柔和; 阴影: 位于人物和自行车下方，边缘模糊; 景别: 中景; 机位角度: 略微仰拍; 焦段: 标准焦段; 环境光/反射: 金属墙面反射微弱白光; 主体与背景简述: 人物骑车位于中心，背景为浅灰色波纹金属板,人物: 亚洲年轻男性，寸头; 面部表情: 微笑，自信; 眼神: 直视镜头; 微动作: 嘴角上扬; 主体位置: 画面中心; 头部位置: 向左侧倾斜并转向镜头; 躯干姿态: 向前倾斜; 左臂姿态: 握住车把，手臂微屈; 右臂姿态: 握住车把，手臂伸展; 左腿姿态: 踩在脚踏板上，腿部弯曲; 右腿姿态: 踩在脚踏板上，腿部伸展; 脚尖位置: 向下踩踏,主色: 浅灰色; 副色: 鼠尾草绿; 点缀色: 浅蓝色; 整体氛围: 阳光、活力、简约; 局部渐变: 墙面光影渐变; 环境反射: 地面和墙面的漫反射,几何构成: 垂直线条构成的波纹板; 比例: 墙面占据背景大部分; 材质: 金属、沥青; 光影互动: 均匀光照; 空间感: 开放的户外空间,道具类型: 黑色BMX自行车; 互动方式: 骑行姿态; 手指/关节角度: 手指紧握车把; 织物褶皱: T恤和短裤上有自然的运动褶皱; 道具占比: 约占画面下半部分,主体动作: 骑自行车; 左手: 握住左车把; 右手: 握住右车把; 眼神: 亲切直视; 微动作: 身体重心前移,上装: 米白色短袖T恤; 下装: 鼠尾草绿运动短裤; 鞋子: 浅蓝色运动鞋配白色长袜; 反光与褶皱: 织物纹理清晰; 色彩和谐: 低饱和度色调和谐; 穿搭一致性: 统一的运动休闲风格,后期处理: 高清晰度，色彩平衡; 材质精度: 金属、织物、橡胶材质真实,https://drive.google.com/file/d/10ajBwH2gWZzRI1fswRicLgUn9ImjA8bp/view?usp=drivesdk,"方图, 模特穿搭, 户外运动, 极简工业风"
